tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,original_language,is_franchise,budget,revenue,saga_position
tt5606664,movie,Doctor Sleep,2019,152,"Drama,Fantasy,Horror",7.3,245942,en,True,45000000.0,72385286.0,2.0
tt5607028,movie,Fullmetal Alchemist,2017,135,"Action,Adventure,Fantasy",5.3,21657,ja,True,0.0,8053641.0,1.0
tt5657028,movie,Alibi.com,2016,89,"Comedy,Romance",6.5,11577,fr,True,7546570.0,29370592.0,1.0
tt5657846,movie,Daddy's Home 2,2017,100,Comedy,6.1,93116,en,True,69000000.0,180613180.0,2.0
tt5664636,movie,Goosebumps 2: Haunted Halloween,2018,90,"Adventure,Comedy,Fantasy",5.6,26613,en,True,35000000.0,93320380.0,2.0
tt5668770,movie,Mardaani 2,2019,103,"Action,Crime,Drama",7.3,12206,hi,True,2800000.0,8700000.0,2.0
tt5672290,movie,The First Omen,2024,119,Horror,6.5,71927,en,True,30000000.0,53992802.0,5.0
tt5700224,movie,Two Lottery Tickets,2016,86,Comedy,7.5,12360,ro,True,0.0,0.0,1.0
tt5700672,movie,Train to Busan,2016,118,"Action,Horror,Thriller",7.6,309719,ko,True,8500000.0,87547518.0,1.0
tt5719748,movie,Cold Pursuit,2019,119,"Action,Comedy,Crime",6.2,84729,en,True,60000000.0,76419755.0,1.0
tt5726086,movie,Insidious: The Last Key,2018,103,"Horror,Mystery,Thriller",5.7,80761,en,True,10000000.0,172811971.0,4.0
tt5755238,movie,Leo,2023,102,"Adventure,Animation,Comedy",7.0,46518,en,True,0.0,0.0,1.0
tt5770864,movie,The Man from Earth: Holocene,2017,98,"Drama,Fantasy,Sci-Fi",5.2,11774,en,True,0.0,0.0,2.0
tt5776208,movie,Resident Evil: Vendetta,2017,97,"Action,Adventure,Animation",6.2,17566,ja,True,0.0,256320.0,3.0
tt5779228,movie,The Garfield Movie,2024,101,"Adventure,Animation,Comedy",5.7,28433,en,True,60000000.0,254907482.0,1.0
tt5813916,movie,The Mountain II,2016,135,"Action,Drama,War",8.1,112855,tr,True,670000.0,11378898.0,2.0
tt5814060,movie,The Nun,2018,96,"Horror,Mystery,Thriller",5.4,196985,en,True,22000000.0,366082797.0,1.0
tt5822536,movie,Paddington in Peru,2024,106,"Adventure,Comedy,Family",6.6,35843,en,True,90000000.0,211000000.0,3.0
tt5848272,movie,Ralph Breaks the Internet,2018,112,"Adventure,Animation,Comedy",7.0,206882,en,True,175000000.0,529323962.0,2.0
tt5862312,movie,Veronica,2017,105,"Horror,Mystery",6.2,53749,es,True,0.0,0.0,1.0
tt5886046,movie,Escape Room,2019,99,"Action,Adventure,Horror",6.4,160699,en,True,9000000.0,155712077.0,1.0
tt5950044,movie,Superman,2025,129,"Action,Adventure,Sci-Fi",7.0,425878,en,True,225000000.0,618723803.0,1.0
tt5956100,movie,Tiger Zinda Hai,2017,161,"Action,Adventure,Thriller",5.9,37003,hi,True,19000000.0,86610000.0,2.0
tt5959980,movie,Vada Chennai,2018,164,"Action,Crime,Drama",8.4,24543,ta,True,0.0,0.0,1.0
tt5979874,movie,Godzilla: Planet of the Monsters,2017,89,"Action,Animation,Sci-Fi",6.0,10459,ja,True,0.0,3300000.0,1.0
tt5982852,movie,Jolly LLB 2,2017,137,"Comedy,Crime,Drama",7.2,31059,hi,True,4480000.0,1632440.0,2.0
tt6003368,movie,Diary of a Wimpy Kid: The Long Haul,2017,91,"Adventure,Comedy,Family",4.3,13088,en,True,22000000.0,40120144.0,4.0
tt6067752,movie,Lucifer,2019,175,"Action,Crime,Drama",7.5,16135,ml,True,0.0,28717000.0,1.0
tt6095472,movie,The Angry Birds Movie 2,2019,97,"Action,Adventure,Animation",6.4,43193,en,True,65000000.0,137792047.0,2.0
tt6105098,movie,The Lion King,2019,118,"Adventure,Animation,Drama",6.8,292902,en,True,260000000.0,1662020819.0,1.0
tt6133466,movie,The First Purge,2018,97,"Action,Horror,Sci-Fi",5.2,78578,en,True,13000000.0,137056262.0,4.0
tt6146586,movie,John Wick: Chapter 3 - Parabellum,2019,130,"Action,Crime,Thriller",7.4,483108,en,True,55000000.0,328349908.0,3.0
tt6166392,movie,Wonka,2023,116,"Adventure,Comedy,Family",6.9,194877,en,True,125000000.0,634502312.0,1.0
tt6189022,movie,Angel Has Fallen,2019,121,"Action,Adventure,Drama",6.4,123437,en,True,40000000.0,146661977.0,3.0
tt6193408,movie,A Shaun the Sheep Movie: Farmageddon,2019,86,"Adventure,Animation,Comedy",6.8,17475,en,True,0.0,43133089.0,2.0
tt6218010,movie,Iron Mask,2019,120,"Action,Adventure,Fantasy",4.8,10361,ru,True,49000000.0,8685794.0,2.0
tt6237612,movie,Accident Man,2018,105,"Action,Adventure,Comedy",6.2,15490,en,True,0.0,43500000.0,1.0
tt6246322,movie,Don't Breathe 2,2021,98,"Action,Crime,Horror",6.0,82465,en,True,15000000.0,53785551.0,2.0
tt6259380,movie,Code 8,2019,98,"Action,Crime,Drama",6.1,58184,en,True,15000000.0,157209.0,2.0
tt6263850,movie,Deadpool & Wolverine,2024,128,"Action,Adventure,Comedy",7.5,575465,en,True,200000000.0,1338073645.0,3.0
tt6264938,movie,Kesari,2019,150,"Action,Drama,History",7.4,26335,hi,True,0.0,0.0,1.0
tt6277440,movie,The Bride of Badrinath,2017,139,"Comedy,Drama,Romance",6.1,14931,hi,True,0.0,26134309.0,2.0
tt6277462,movie,Brahmastra Part One: Shiva,2022,167,"Action,Adventure,Fantasy",5.6,115902,hi,True,22000000.0,0.0,1.0
tt6320628,movie,Spider-Man: Far from Home,2019,129,"Action,Adventure,Comedy",7.3,644962,en,True,160000000.0,1132723226.0,2.0
tt6333060,movie,Icarus,2017,120,"Documentary,Sport",7.9,58287,en,True,0.0,0.0,1.0
tt6334354,movie,The Suicide Squad,2021,132,"Action,Adventure,Comedy",7.2,460853,en,True,185000000.0,168717425.0,2.0
tt6343314,movie,Creed II,2018,130,"Action,Drama,Sport",7.1,171736,en,True,50000000.0,214200000.0,2.0
tt6359956,movie,A Bad Moms Christmas,2017,104,Comedy,5.6,62611,en,True,28000000.0,130560428.0,2.0
tt6398184,movie,Downton Abbey,2019,122,"Drama,Romance",7.4,71673,en,True,20000000.0,194694725.0,1.0
tt6439558,movie,Recep Ivedik 5,2017,114,Comedy,3.4,19645,tr,True,0.0,28952258.0,5.0
tt6450186,movie,I Can Only Imagine,2018,110,"Biography,Drama,Family",7.3,20865,en,True,7000000.0,86086881.0,1.0
tt6450804,movie,Terminator: Dark Fate,2019,128,"Action,Adventure,Sci-Fi",6.2,213180,en,True,185000000.0,261119292.0,6.0
tt6455162,movie,Bhool Bhulaiyaa 2,2022,143,"Comedy,Horror",5.7,36341,hi,True,8400000.0,32000000.0,2.0
tt6467266,movie,Sing 2,2021,110,"Adventure,Animation,Comedy",7.3,101967,en,True,85000000.0,408402685.0,2.0
tt6513656,movie,Escape Plan 2: Hades,2018,93,"Action,Crime,Mystery",3.9,38449,en,True,20000000.0,17592626.0,2.0
tt6521876,movie,Jay and Silent Bob Reboot,2019,105,"Action,Adventure,Comedy",5.6,30705,en,True,10000000.0,1011305.0,3.0
tt6523720,movie,The Quake,2018,106,"Action,Drama,Thriller",6.2,16553,no,True,6300000.0,0.0,2.0
tt6535880,movie,Haunt,2019,92,"Horror,Thriller",6.3,45979,en,True,5000000.0,2243353.0,1.0
tt6556670,movie,Serial (Bad) Weddings 2,2019,99,Comedy,6.1,11026,fr,True,18500000.0,87761988.0,2.0
tt6565702,movie,X-Men: Dark Phoenix,2019,113,"Action,Adventure,Sci-Fi",5.7,229081,en,True,200000000.0,252442974.0,7.0
tt6566576,movie,Fear Street: Part One - 1994,2021,107,"Drama,Horror,Mystery",6.2,110849,en,True,10000000.0,284000000.0,1.0
tt6587640,movie,Trolls World Tour,2020,91,"Adventure,Animation,Comedy",6.1,33188,en,True,90000000.0,49276818.0,2.0
tt6604188,movie,Tron: Ares,2025,119,"Action,Adventure,Sci-Fi",6.1,82686,en,True,220000000.0,142249983.0,3.0
tt6644200,movie,A Quiet Place,2018,90,"Drama,Horror,Sci-Fi",7.5,662354,en,True,17000000.0,340955294.0,1.0
tt6697582,movie,Arif V 216,2018,125,"Comedy,Sci-Fi",6.9,41808,tr,True,1705235.0,3501037.0,3.0
tt6718170,movie,The Super Mario Bros. Movie,2023,92,"Adventure,Animation,Comedy",7.0,298226,en,True,100000000.0,1360879735.0,1.0
tt6725014,movie,Scenes from a Marriage,1974,169,Drama,8.3,10492,sv,True,150000.0,0.0,1.0
tt6772804,movie,Escape Plan: The Extractors,2019,87,"Action,Crime,Thriller",4.4,19442,en,True,3600000.0,1766092.0,3.0
tt6774786,movie,Occupation,2018,119,"Action,Drama,Sci-Fi",4.5,15921,en,True,6000000.0,21704.0,1.0
tt6791350,movie,Guardians of the Galaxy Vol. 3,2023,150,"Action,Adventure,Comedy",7.9,475465,en,True,250000000.0,845550000.0,3.0
tt6793580,movie,Champions,2018,124,"Comedy,Drama,Family",7.2,13067,es,True,4920975.0,20121318.0,1.0
tt6802400,movie,Coming 2 America,2021,110,"Comedy,Music",5.3,81497,en,True,60000000.0,0.0,2.0
tt6806448,movie,Fast & Furious Presents: Hobbs & Shaw,2019,137,"Action,Adventure,Thriller",6.4,258260,en,True,200000000.0,760098996.0,9.0
tt6843812,movie,Baaghi 2,2018,137,"Action,Crime,Drama",4.7,12999,hi,True,0.0,0.0,2.0
tt6856242,movie,The King's Man,2021,131,"Action,Adventure,Thriller",6.3,196966,en,True,100000000.0,125897478.0,3.0
tt6857166,movie,Book Club,2018,104,"Comedy,Drama,Romance",6.1,35043,en,True,10000000.0,78720293.0,1.0
tt6910020,movie,Nothing to Lose,2018,134,"Biography,Drama",2.4,23215,pt,True,0.0,0.0,1.0
tt6911608,movie,Mamma Mia! Here We Go Again,2018,114,"Comedy,Musical,Romance",6.6,121533,en,True,75000000.0,395607854.0,2.0
tt6916362,movie,Journal 64,2018,119,"Crime,Mystery,Thriller",7.4,22380,da,True,6000000.0,470000.0,4.0
tt6920356,movie,The Souvenir,2019,120,"Drama,Romance",6.4,15730,en,True,0.0,2087678.0,1.0
tt6921996,movie,Johnny English Strikes Again,2018,89,"Action,Adventure,Comedy",6.2,91137,en,True,25000000.0,158972570.0,3.0
tt6932874,movie,The Boss Baby: Family Business,2021,107,"Adventure,Animation,Comedy",5.8,26811,en,True,82000000.0,146745280.0,2.0
tt6971752,movie,Shubh Mangal Savdhan,2017,119,"Comedy,Romance",6.9,12251,hi,True,3425875.0,8838757.0,1.0
tt7040874,movie,A Simple Favor,2018,117,"Comedy,Crime,Mystery",6.7,190799,en,True,20000000.0,97644617.0,1.0
tt7059844,movie,Dabangg 3,2019,160,"Action,Comedy,Crime",3.0,23128,hi,True,0.0,0.0,3.0
tt7068946,movie,The Accountant 2,2025,132,"Action,Crime,Drama",6.6,132134,en,True,80000000.0,103223366.0,2.0
tt7069210,movie,The Conjuring: The Devil Made Me Do It,2021,112,"Horror,Mystery,Thriller",6.2,170895,en,True,39000000.0,206444123.0,3.0
tt7076834,movie,Satan's Slaves,2017,107,"Drama,Horror,Mystery",6.5,13725,id,True,120000.0,9033726.0,1.0
tt7097896,movie,Venom: Let There Be Carnage,2021,97,"Action,Adventure,Crime",5.9,305921,en,True,110000000.0,506863592.0,2.0
tt7126948,movie,Wonder Woman 1984,2020,151,"Action,Adventure,Fantasy",5.3,312232,en,True,200000000.0,169601036.0,2.0
tt7131622,movie,Once Upon a Time in... Hollywood,2019,161,"Comedy,Drama",7.6,967562,en,True,95000000.0,393869691.0,1.0
tt7144666,movie,The Black Phone,2021,103,"Horror,Mystery,Thriller",6.9,267028,en,True,16000000.0,161441914.0,1.0
tt7160070,movie,Along With the Gods: The Two Worlds,2017,139,"Action,Adventure,Drama",7.2,22254,ko,True,18300000.0,125983972.0,1.0
tt7220754,movie,Heavy Trip,2018,92,"Comedy,Music",7.0,12809,fi,True,3369762.0,0.0,1.0
tt7238392,movie,Taxi 5,2018,102,"Action,Comedy,Crime",4.6,12290,fr,True,20390000.0,64497208.0,5.0
tt7255568,movie,Student of the Year 2,2019,146,"Action,Comedy,Drama",2.3,23320,hi,True,0.0,1635907.0,2.0
tt7268738,movie,Minnal Murali,2021,143,"Action,Comedy,Drama",7.8,35239,ml,True,2111711.0,0.0,
tt7286456,movie,Joker,2019,122,Drama,8.3,1703446,en,True,55000000.0,1078958629.0,1.0
tt7304802,movie,The Legacy of the Bones,2019,121,"Crime,Mystery,Thriller",6.4,11296,es,True,0.0,0.0,2.0
tt7329656,movie,47 Meters Down: Uncaged,2019,90,"Adventure,Drama,Horror",5.0,33964,en,True,12000000.0,47582563.0,2.0
tt7349950,movie,It: Chapter Two,2019,169,"Drama,Fantasy,Horror",6.5,357637,en,True,79000000.0,473123154.0,2.0
tt7363076,movie,Raid,2018,122,"Crime,Drama,Thriller",7.4,23882,hi,True,4700000.0,18000000.0,1.0
tt7363104,movie,Khuda Haafiz,2020,134,"Action,Crime,Drama",7.1,22880,hi,True,0.0,0.0,1.0
tt7399138,movie,Recep Ivedik 6,2019,110,Comedy,3.0,10575,tr,True,0.0,14980989.0,6.0
tt7424200,movie,Teen Titans GO! To the Movies,2018,84,"Action,Adventure,Animation",6.7,23981,en,True,10000000.0,52390236.0,1.0
tt7430722,movie,War,2019,151,"Action,Adventure,Thriller",6.6,40390,hi,True,24140000.0,67179155.0,1.0
tt7431594,movie,Race 3,2018,160,"Action,Thriller",1.9,50358,hi,True,0.0,0.0,3.0
tt7451284,movie,Batman Ninja,2018,85,"Action,Animation,Sci-Fi",5.6,24249,ja,True,0.0,0.0,1.0
tt7468056,movie,The Outlaws,2017,121,"Action,Crime,Thriller",7.2,16751,ko,True,5900000.0,52946454.0,1.0
tt7510222,movie,Despicable Me 4,2024,94,"Adventure,Animation,Comedy",6.2,81658,en,True,100000000.0,972021410.0,4.0
tt7547410,movie,Dora and the Lost City of Gold,2019,102,"Action,Adventure,Comedy",6.1,39505,en,True,49000000.0,120600000.0,1.0
tt7556122,movie,The Old Guard,2020,125,"Action,Fantasy,Thriller",6.7,211246,en,True,70000000.0,0.0,1.0
tt7601480,movie,Major Grom: Plague Doctor,2021,136,"Action,Comedy,Crime",6.3,15066,ru,True,10000000.0,4493306.0,1.0
tt7605074,movie,The Wandering Earth,2019,125,"Action,Adventure,Sci-Fi",5.9,39615,zh,True,48000000.0,0.0,1.0
tt7608418,movie,A Christmas Prince,2017,92,"Comedy,Family,Romance",5.8,23565,en,True,0.0,0.0,1.0
tt7638344,movie,Dhadak,2018,138,"Drama,Romance",4.8,12913,hi,True,4800000.0,13000000.0,1.0
tt7642818,movie,Between Family,2017,124,Comedy,7.6,28959,tr,True,0.0,0.0,1.0
tt7657566,movie,Death on the Nile,2022,127,"Crime,Drama,Mystery",6.3,210960,en,True,90000000.0,137307235.0,2.0
tt7721946,movie,Housefull 4,2019,145,"Action,Comedy,Drama",3.7,16386,hi,True,18000000.0,35000000.0,4.0
tt7737786,movie,Greenland,2020,119,"Action,Adventure,Thriller",6.4,173015,en,True,34000000.0,52300000.0,1.0
tt7745068,movie,My Hero Academia: Two Heroes,2018,96,"Action,Adventure,Animation",7.3,15860,ja,True,12000000.0,27507549.0,1.0
tt7748244,movie,Mortal World,2018,107,"Action,Comedy,Crime",7.6,34901,tr,True,0.0,1562712.0,1.0
tt7758160,movie,Goodachari,2018,147,"Action,Thriller",7.8,12951,te,True,872664.0,0.0,1.0
tt7798634,movie,Ready or Not,2019,95,"Comedy,Horror,Mystery",6.9,254761,en,True,6000000.0,57615777.0,1.0
tt7838252,movie,K.G.F: Chapter 1,2018,154,"Action,Crime,Drama",8.1,111836,kn,True,0.0,0.0,1.0
tt7846844,movie,Enola Holmes,2020,123,"Adventure,Crime,Drama",6.7,249030,en,True,21000000.0,0.0,1.0
tt7886848,movie,Sadak 2,2020,133,"Action,Drama",1.2,97224,hi,True,0.0,0.0,2.0
tt7888964,movie,Nobody,2021,92,"Action,Crime,Drama",7.4,397113,en,True,16000000.0,57512470.0,1.0
tt7914416,movie,One Cut of the Dead,2017,96,"Comedy,Drama,Horror",7.6,35703,ja,True,52406.0,27590180.0,1.0
tt7958736,movie,Ma,2019,99,"Horror,Mystery,Thriller",5.6,71029,en,True,5000000.0,61220856.0,1.0
tt7961060,movie,Dragon Ball Super: Broly,2018,100,"Action,Adventure,Animation",7.7,37414,ja,True,1000000.0,125002821.0,1.0
tt7975244,movie,Jumanji: The Next Level,2019,123,"Action,Adventure,Comedy",6.6,321288,en,True,125000000.0,801693929.0,3.0
tt7979580,movie,The Mitchells vs. the Machines,2021,114,"Adventure,Animation,Comedy",7.6,143383,en,True,75000000.0,0.0,1.0
tt8008948,movie,Den of Thieves: Pantera,2025,144,"Action,Crime,Drama",6.3,44889,en,True,40000000.0,58371508.0,2.0
tt8041270,movie,Jurassic World: Dominion,2022,147,"Action,Adventure,Sci-Fi",5.6,247873,en,True,658800000.0,1004004592.0,6.0
tt8066940,movie,Indian 2,2024,165,"Action,Drama,Musical",3.8,17052,ta,True,0.0,0.0,2.0
tt8108202,movie,Stree,2018,128,"Comedy,Horror",7.5,48083,hi,True,2800000.0,21000000.0,1.0
tt8108268,movie,The Tashkent Files,2019,134,"Drama,Mystery,Thriller",8.0,39207,hi,True,0.0,0.0,1.0
tt8115900,movie,The Bad Guys,2022,100,"Adventure,Animation,Comedy",6.9,81234,en,True,80000000.0,250162278.0,1.0
tt8116428,movie,Along With the Gods: The Last 49 Days,2018,142,"Action,Adventure,Drama",7.1,10764,ko,True,18300000.0,112790210.0,2.0
tt8134742,movie,3 from Hell,2019,115,"Action,Horror,Western",5.4,20331,en,True,3000000.0,2295825.0,3.0
tt8155288,movie,Happy Death Day 2U,2019,100,"Comedy,Horror,Mystery",6.2,96563,en,True,9000000.0,64600152.0,2.0
tt8228288,movie,The Platform,2019,94,"Horror,Mystery,Sci-Fi",7.0,326241,es,True,1203235.0,1090116.0,1.0
tt8239946,movie,Tumbbad,2018,108,"Drama,Fantasy,Horror",8.2,76066,hi,True,0.0,0.0,1.0
tt8242084,movie,My Spy,2020,99,"Action,Comedy",6.4,42250,en,True,18000000.0,10200000.0,1.0
tt8328716,movie,Doom: Annihilation,2019,96,"Action,Adventure,Horror",3.8,11287,en,True,0.0,0.0,2.0
tt8332922,movie,A Quiet Place Part II,2020,97,"Drama,Horror,Sci-Fi",7.2,325107,en,True,55000000.0,297372261.0,2.0
tt8337264,movie,Chicken Run: Dawn of the Nugget,2023,98,"Adventure,Animation,Comedy",6.3,29345,en,True,0.0,0.0,2.0
tt8350360,movie,Annabelle Comes Home,2019,106,"Horror,Mystery,Thriller",5.9,102666,en,True,27000000.0,231252591.0,3.0
tt8364368,movie,Crawl,2019,87,"Action,Horror,Thriller",6.1,103243,en,True,13500000.0,91542097.0,1.0
tt8366590,movie,Baaghi 3,2020,143,"Action,Thriller",2.3,18049,hi,True,7952450.0,18473570.0,3.0
tt8368408,movie,Gunpowder Milkshake,2021,114,"Action,Crime,Thriller",6.1,55997,en,True,30000000.0,1015760.0,1.0
tt8376234,movie,Peter Rabbit 2: The Runaway,2021,93,"Adventure,Animation,Comedy",6.2,17171,en,True,45000000.0,153000000.0,2.0
tt8385148,movie,Hitman's Wife's Bodyguard,2021,100,"Action,Adventure,Comedy",6.1,120005,en,True,70000000.0,70060492.0,2.0
tt8385474,movie,A Dog's Journey,2019,109,"Adventure,Comedy,Drama",7.5,33099,en,True,16000000.0,78871079.0,2.0
tt8439854,movie,Lust Stories,2018,120,"Drama,Romance",6.3,14125,hi,True,0.0,0.0,1.0
tt8442644,movie,Money Trap,2019,121,"Comedy,Crime",6.1,17634,tr,True,0.0,9831515.0,2.0
tt8456098,movie,Karakomik Filmler: 2 Arada,2019,60,"Comedy,Drama",6.4,14569,tr,True,0.0,577641.0,1.0
tt8574252,movie,The Witch: Part 1 - The Subversion,2018,125,"Action,Mystery,Sci-Fi",7.2,22855,ko,True,5500000.0,24340302.0,1.0
tt8589698,movie,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,99,"Action,Adventure,Animation",7.2,78490,en,True,75000000.0,180513586.0,1.0
tt8615822,movie,Occupation: Rainfall,2020,128,"Action,Sci-Fi",4.7,16036,en,True,25000000.0,343414.0,2.0
tt8629748,movie,Spenser Confidential,2020,111,"Action,Comedy,Crime",6.2,106913,en,True,0.0,0.0,1.0
tt8633462,movie,"Quo Vadis, Aida?",2020,101,"Drama,History,War",8.0,42017,sr,True,4750000.0,813253.0,1.0
tt8647400,movie,De De Pyaar De,2019,135,"Comedy,Drama,Romance",6.5,11212,hi,True,0.0,0.0,1.0
tt8652818,movie,Violet Evergarden: The Movie,2020,140,"Animation,Drama,Fantasy",8.3,14741,ja,True,0.0,20339624.0,2.0
tt8707374,movie,Hell House LLC II: The Abaddon Hotel,2018,89,"Horror,Mystery",5.4,10488,en,True,0.0,0.0,2.0
tt8709036,movie,A Christmas Prince: The Royal Wedding,2018,92,"Comedy,Drama,Romance",5.4,12987,en,True,0.0,0.0,2.0
tt8752474,movie,Justice League vs the Fatal Five,2019,77,"Action,Animation,Fantasy",6.5,11566,en,True,0.0,0.0,4.0
tt8760708,movie,M3GAN,2022,102,"Horror,Sci-Fi,Thriller",6.3,182969,en,True,12000000.0,181796517.0,1.0
tt8781414,movie,Freaks,2018,105,"Drama,Fantasy,Mystery",6.7,44912,en,True,2000.0,368410.0,1.0
tt8850222,movie,Peninsula,2020,116,"Action,Drama,Horror",5.5,43973,ko,True,17000000.0,42698327.0,2.0
tt8865546,movie,Karakomik Filmler: Kaçamak,2019,60,"Adventure,Comedy,Fantasy",5.5,11473,tr,True,0.0,577641.0,2.0
tt8936646,movie,Extraction,2020,116,"Action,Crime,Thriller",6.8,291123,en,True,65000000.0,0.0,1.0
tt8946378,movie,Knives Out,2019,130,"Comedy,Crime,Drama",7.9,882241,en,True,40000000.0,312897920.0,1.0
tt8954732,movie,The Princess Switch,2018,101,"Comedy,Drama,Family",6.1,34536,en,True,0.0,0.0,1.0
tt8964540,movie,Stream,2024,123,Horror,5.7,10991,en,True,650000.0,0.0,1.0
tt9104736,movie,Housefull 5,2025,163,"Comedy,Mystery,Thriller",3.3,18832,hi,True,28000000.0,30000000.0,5.0
tt9114286,movie,Black Panther: Wakanda Forever,2022,161,"Action,Adventure,Drama",6.6,391877,en,True,250000000.0,859102154.0,2.0
tt9173418,movie,Brahms: The Boy II,2020,86,"Drama,Horror,Mystery",4.7,22714,en,True,10000000.0,20311536.0,2.0
tt9179430,movie,Vikram,2022,175,"Action,Crime,Thriller",8.3,90074,ta,True,15354648.0,54172014.0,2.0
tt9218128,movie,Gladiator II,2024,148,"Adventure,Drama",6.4,304222,en,True,310000000.0,462180717.0,2.0
tt9224104,movie,Meg 2: The Trench,2023,116,"Action,Adventure,Horror",5.0,103224,en,True,129000000.0,398500317.0,2.0
tt9248940,movie,Dream Girl,2019,132,"Comedy,Romance",7.0,18714,hi,True,0.0,0.0,1.0
tt9252508,movie,Tall Girl,2019,101,"Comedy,Drama,Family",5.2,30067,en,True,0.0,0.0,1.0
tt9288046,movie,The Sea Beast,2022,115,"Action,Adventure,Animation",7.0,65810,en,True,0.0,0.0,1.0
tt9347730,movie,Candyman,2021,91,"Horror,Thriller",5.9,83890,en,True,25000000.0,77411570.0,4.0
tt9354842,movie,To All the Boys: P.S. I Still Love You,2020,101,"Comedy,Drama,Romance",6.1,54298,en,True,0.0,0.0,2.0
tt9358052,movie,Knock Down the House,2019,87,Documentary,7.4,10553,en,True,0.0,0.0,1.0
tt9362722,movie,Spider-Man: Across the Spider-Verse,2023,140,"Action,Adventure,Animation",8.5,532790,en,True,100000000.0,690897910.0,2.0
tt9387250,movie,Skylines,2020,113,"Action,Adventure,Sci-Fi",4.8,10340,en,True,70000000.0,170581.0,3.0
tt9389998,movie,Pushpa: The Rise - Part 1,2021,179,"Action,Crime,Drama",7.6,100608,te,True,17200000.0,45800000.0,1.0
tt9419884,movie,Doctor Strange in the Multiverse of Madness,2022,126,"Action,Adventure,Fantasy",6.8,548595,en,True,350600000.0,955775804.0,2.0
tt9506474,movie,The Hater,2020,135,"Drama,Thriller",7.1,18752,pl,True,0.0,1325591.0,2.0
tt9580138,movie,Mortal Kombat Legends: Scorpion's Revenge,2020,80,"Action,Adventure,Animation",7.4,21355,en,True,0.0,0.0,1.0
tt9603208,movie,Mission: Impossible - The Final Reckoning,2025,169,"Action,Adventure,Thriller",7.1,234741,en,True,400000000.0,598767057.0,8.0
tt9603212,movie,Mission: Impossible - Dead Reckoning Part One,2023,163,"Action,Adventure,Thriller",7.6,329402,en,True,220000000.0,571125435.0,7.0
tt9619824,movie,Final Destination: Bloodlines,2025,110,"Horror,Thriller",6.7,166151,en,True,50000000.0,317854739.0,6.0
tt9663764,movie,Aquaman and the Lost Kingdom,2023,124,"Action,Adventure,Fantasy",5.6,119386,en,True,205000000.0,440181226.0,2.0
tt9701940,movie,Fear Street: Part Two - 1978,2021,109,"Drama,Horror,Mystery",6.7,91242,en,True,10000000.0,0.0,2.0
tt9701942,movie,Fear Street: Part Three - 1666,2021,114,"Horror,Mystery",6.6,76234,en,True,0.0,0.0,3.0
